year,month,state,gender,value,unit,note
2014,March,Dadra and Nagar Haveli,Total,221,value in Thousands,
2014,March,Dadra and Nagar Haveli,Male,131,value in Thousands,
2014,March,Dadra and Nagar Haveli,Female,90,value in Thousands,
2014,March,Chhattisgarh,Total,6483,value in Thousands,
2014,March,Chhattisgarh,Male,3314,value in Thousands,
2014,March,Chhattisgarh,Female,3169,value in Thousands,
2014,March,Chandigarh,Total,1085,value in Thousands,
2014,March,Chandigarh,Male,595,value in Thousands,
2014,March,Chandigarh,Female,490,value in Thousands,
2014,March,Bihar,Total,12720,value in Thousands,
2014,March,Bihar,Male,6712,value in Thousands,
2014,March,Bihar,Female,6008,value in Thousands,
2014,March,Assam,Total,4684,value in Thousands,
2014,March,Assam,Male,2407,value in Thousands,
2014,March,Assam,Female,2277,value in Thousands,
2014,March,Arunachal Pradesh,Total,337,value in Thousands,
2014,March,Arunachal Pradesh,Male,178,value in Thousands,
2014,March,Arunachal Pradesh,Female,159,value in Thousands,
2014,March,Andhra Pradesh,Total,15793,value in Thousands,
2014,March,Andhra Pradesh,Male,7948,value in Thousands,
2014,March,Andhra Pradesh,Female,7845,value in Thousands,
2014,March,Andaman and Nicobar Islands,Total,152,value in Thousands,
2014,March,Andaman and Nicobar Islands,Male,81,value in Thousands,
2014,March,Andaman and Nicobar Islands,Female,71,value in Thousands,
2014,March,All India,Total,404828,value in Thousands,
2014,March,All India,Male,209822,value in Thousands,
2014,March,All India,Female,195006,value in Thousands,
2014,July,West Bengal,Total,31167,value in Thousands,
2014,July,West Bengal,Male,16033,value in Thousands,
2014,July,West Bengal,Female,15135,value in Thousands,
2014,July,Uttarakhand,Total,3351,value in Thousands,
2014,July,Uttarakhand,Male,1779,value in Thousands,
2014,July,Uttarakhand,Female,1572,value in Thousands,
2014,July,Uttar Pradesh,Total,47964,value in Thousands,
2014,July,Uttar Pradesh,Male,25324,value in Thousands,
2014,July,Uttar Pradesh,Female,22640,value in Thousands,
2014,July,Tripura,Total,1131,value in Thousands,
2014,July,Tripura,Male,573,value in Thousands,
2014,July,Tripura,Female,558,value in Thousands,
2014,July,Telangana,Total,14849,value in Thousands,
2014,July,Telangana,Male,7473,value in Thousands,
2014,July,Telangana,Female,7376,value in Thousands,
2014,July,Tamil Nadu,Total,36799,value in Thousands,
2014,July,Tamil Nadu,Male,18399,value in Thousands,
2014,July,Tamil Nadu,Female,18399,value in Thousands,
2014,July,Sikkim,Total,199,value in Thousands,
2014,July,Sikkim,Male,104,value in Thousands,
2014,July,Sikkim,Female,95,value in Thousands,
2014,July,Rajasthan,Total,18351,value in Thousands,
2014,July,Rajasthan,Male,9588,value in Thousands,
2014,July,Rajasthan,Female,8763,value in Thousands,
2014,July,Punjab,Total,11095,value in Thousands,
2014,July,Punjab,Male,5917,value in Thousands,
2014,July,Punjab,Female,5178,value in Thousands,
2014,July,Puducherry,Total,931,value in Thousands,
2014,July,Puducherry,Male,456,value in Thousands,
2014,July,Puducherry,Female,475,value in Thousands,
2014,July,Odisha,Total,7481,value in Thousands,
2014,July,Odisha,Male,3872,value in Thousands,
2014,July,Odisha,Female,3609,value in Thousands,
2014,July,Nagaland,Total,686,value in Thousands,
2014,July,Nagaland,Male,360,value in Thousands,
2014,July,Nagaland,Female,326,value in Thousands,
2014,July,Mizoram,Total,602,value in Thousands,
2014,July,Mizoram,Male,301,value in Thousands,
2014,July,Mizoram,Female,301,value in Thousands,
2014,July,Meghalaya,Total,622,value in Thousands,
2014,July,Meghalaya,Male,311,value in Thousands,
2014,July,Meghalaya,Female,311,value in Thousands,
2014,July,Manipur,Total,891,value in Thousands,
2014,July,Manipur,Male,440,value in Thousands,
2014,July,Manipur,Female,451,value in Thousands,
2014,July,Maharashtra,Total,53819,value in Thousands,
2014,July,Maharashtra,Male,28281,value in Thousands,
2014,July,Maharashtra,Female,25538,value in Thousands,
2014,July,Madhya Pradesh,Total,21507,value in Thousands,
2014,July,Madhya Pradesh,Male,11213,value in Thousands,
2014,July,Madhya Pradesh,Female,10294,value in Thousands,
2014,July,Lakshadweep,Total,57,value in Thousands,
2014,July,Lakshadweep,Male,29,value in Thousands,
2014,July,Lakshadweep,Female,28,value in Thousands,
2014,July,Ladakh,Total,70,value in Thousands,
2014,July,Ladakh,Male,46,value in Thousands,
2014,July,Ladakh,Female,24,value in Thousands,
2014,July,Kerala,Total,19024,value in Thousands,
2014,July,Kerala,Male,9098,value in Thousands,
2014,July,Kerala,Female,9926,value in Thousands,
2014,July,Karnataka,Total,25442,value in Thousands,
2014,July,Karnataka,Male,12961,value in Thousands,
2014,July,Karnataka,Female,12481,value in Thousands,
2014,July,Jharkhand,Total,8595,value in Thousands,
2014,July,Jharkhand,Male,4500,value in Thousands,
2014,July,Jharkhand,Female,4095,value in Thousands,
2014,July,Jammu and Kashmir,Total,3594,value in Thousands,
2014,July,Jammu and Kashmir,Male,1946,value in Thousands,
2014,July,Jammu and Kashmir,Female,1648,value in Thousands,
2014,July,Himachal Pradesh,Total,714,value in Thousands,
2014,July,Himachal Pradesh,Male,385,value in Thousands,
2014,July,Himachal Pradesh,Female,329,value in Thousands,
2014,July,Haryana,Total,9879,value in Thousands,
2014,July,Haryana,Male,5275,value in Thousands,
2014,July,Haryana,Female,4605,value in Thousands,
2014,July,Gujarat,Total,28199,value in Thousands,
2014,July,Gujarat,Male,14999,value in Thousands,
2014,July,Gujarat,Female,13200,value in Thousands,
2014,July,Goa,Total,988,value in Thousands,
2014,July,Goa,Male,505,value in Thousands,
2014,July,Goa,Female,483,value in Thousands,
2014,July,Delhi,Total,17737,value in Thousands,
2014,July,Delhi,Male,9495,value in Thousands,
2014,July,Delhi,Female,8242,value in Thousands,
2014,July,Daman and Diu,Total,252,value in Thousands,
2014,July,Daman and Diu,Male,163,value in Thousands,
2014,July,Daman and Diu,Female,89,value in Thousands,
2014,July,Dadra and Nagar Haveli,Total,228,value in Thousands,
2014,July,Dadra and Nagar Haveli,Male,136,value in Thousands,
2014,July,Dadra and Nagar Haveli,Female,92,value in Thousands,
2014,July,Chhattisgarh,Total,6545,value in Thousands,
2014,July,Chhattisgarh,Male,3346,value in Thousands,
2014,July,Chhattisgarh,Female,3199,value in Thousands,
2014,July,Chandigarh,Total,1091,value in Thousands,
2014,July,Chandigarh,Male,599,value in Thousands,
2014,July,Chandigarh,Female,492,value in Thousands,
2014,July,Bihar,Total,12829,value in Thousands,
2014,July,Bihar,Male,6770,value in Thousands,
2014,July,Bihar,Female,6059,value in Thousands,
2014,July,Assam,Total,4716,value in Thousands,
2014,July,Assam,Male,2424,value in Thousands,
2014,July,Assam,Female,2293,value in Thousands,
2014,July,Arunachal Pradesh,Total,339,value in Thousands,
2014,July,Arunachal Pradesh,Male,180,value in Thousands,
2014,July,Arunachal Pradesh,Female,160,value in Thousands,
2014,July,Andhra Pradesh,Total,15928,value in Thousands,
2014,July,Andhra Pradesh,Male,8016,value in Thousands,
2014,July,Andhra Pradesh,Female,7912,value in Thousands,
2014,July,Andaman and Nicobar Islands,Total,153,value in Thousands,
2014,July,Andaman and Nicobar Islands,Male,82,value in Thousands,
2014,July,Andaman and Nicobar Islands,Female,71,value in Thousands,
2014,July,All India,Total,407828,value in Thousands,
2014,July,All India,Male,211379,value in Thousands,
2014,July,All India,Female,196449,value in Thousands,
2013,October,West Bengal,Total,30694,value in Thousands,
2013,October,West Bengal,Male,15789,value in Thousands,
2013,October,West Bengal,Female,14905,value in Thousands,
2013,October,Uttarakhand,Total,3282,value in Thousands,
2013,October,Uttarakhand,Male,1742,value in Thousands,
2013,October,Uttarakhand,Female,1540,value in Thousands,
2013,October,Uttar Pradesh,Total,47176,value in Thousands,
2013,October,Uttar Pradesh,Male,24908,value in Thousands,
2013,October,Uttar Pradesh,Female,22268,value in Thousands,
2013,October,Tripura,Total,1091,value in Thousands,
2013,October,Tripura,Male,553,value in Thousands,
2013,October,Tripura,Female,538,value in Thousands,
2013,October,Telangana,Total,14566,value in Thousands,
2013,October,Telangana,Male,7331,value in Thousands,
2013,October,Telangana,Female,7235,value in Thousands,
2013,October,Tamil Nadu,Total,36371,value in Thousands,
2013,October,Tamil Nadu,Male,18186,value in Thousands,
2013,October,Tamil Nadu,Female,18186,value in Thousands,
2013,October,Sikkim,Total,188,value in Thousands,
2013,October,Sikkim,Male,98,value in Thousands,
2013,October,Sikkim,Female,90,value in Thousands,
2013,October,Rajasthan,Total,18055,value in Thousands,
2013,October,Rajasthan,Male,9433,value in Thousands,
2013,October,Rajasthan,Female,8622,value in Thousands,
2013,October,Punjab,Total,10937,value in Thousands,
2013,October,Punjab,Male,5833,value in Thousands,
2013,October,Punjab,Female,5104,value in Thousands,
2013,October,Puducherry,Total,913,value in Thousands,
2013,October,Puducherry,Male,447,value in Thousands,
2013,October,Puducherry,Female,466,value in Thousands,
2013,October,Odisha,Total,7372,value in Thousands,
2013,October,Odisha,Male,3816,value in Thousands,
2013,October,Odisha,Female,3556,value in Thousands,
2013,October,Nagaland,Total,659,value in Thousands,
2013,October,Nagaland,Male,346,value in Thousands,
2013,October,Nagaland,Female,314,value in Thousands,
2013,October,Mizoram,Total,595,value in Thousands,
2013,October,Mizoram,Male,298,value in Thousands,
2013,October,Mizoram,Female,297,value in Thousands,
2013,October,Meghalaya,Total,616,value in Thousands,
2013,October,Meghalaya,Male,308,value in Thousands,
2013,October,Meghalaya,Female,308,value in Thousands,
2013,October,Manipur,Total,878,value in Thousands,
2013,October,Manipur,Male,433,value in Thousands,
2013,October,Manipur,Female,445,value in Thousands,
2013,October,Maharashtra,Total,53138,value in Thousands,
2013,October,Maharashtra,Male,27923,value in Thousands,
2013,October,Maharashtra,Female,25215,value in Thousands,
2013,October,Madhya Pradesh,Total,21182,value in Thousands,
2013,October,Madhya Pradesh,Male,11044,value in Thousands,
2013,October,Madhya Pradesh,Female,10138,value in Thousands,
2013,October,Lakshadweep,Total,55,value in Thousands,
2013,October,Lakshadweep,Male,28,value in Thousands,
2013,October,Lakshadweep,Female,27,value in Thousands,
2013,October,Ladakh,Total,68,value in Thousands,
2013,October,Ladakh,Male,45,value in Thousands,
2013,October,Ladakh,Female,23,value in Thousands,
2013,October,Kerala,Total,18319,value in Thousands,
2013,October,Kerala,Male,8761,value in Thousands,
2013,October,Kerala,Female,9558,value in Thousands,
2013,October,Karnataka,Total,25028,value in Thousands,
2013,October,Karnataka,Male,12750,value in Thousands,
2013,October,Karnataka,Female,12278,value in Thousands,
2013,October,Jharkhand,Total,8445,value in Thousands,
2013,October,Jharkhand,Male,4421,value in Thousands,
2013,October,Jharkhand,Female,4023,value in Thousands,
2013,October,Jammu and Kashmir,Total,3543,value in Thousands,
2013,October,Jammu and Kashmir,Male,1918,value in Thousands,
2013,October,Jammu and Kashmir,Female,1625,value in Thousands,
2013,October,Himachal Pradesh,Total,708,value in Thousands,
2013,October,Himachal Pradesh,Male,382,value in Thousands,
2013,October,Himachal Pradesh,Female,326,value in Thousands,
2013,October,Haryana,Total,9642,value in Thousands,
2013,October,Haryana,Male,5148,value in Thousands,
2013,October,Haryana,Female,4494,value in Thousands,
2013,October,Gujarat,Total,27640,value in Thousands,
2013,October,Gujarat,Male,14702,value in Thousands,
2013,October,Gujarat,Female,12938,value in Thousands,
2013,October,Goa,Total,970,value in Thousands,
2013,October,Goa,Male,496,value in Thousands,
2013,October,Goa,Female,474,value in Thousands,
2013,October,Delhi,Total,17430,value in Thousands,
2013,October,Delhi,Male,9331,value in Thousands,
2013,October,Delhi,Female,8099,value in Thousands,
2013,October,Daman and Diu,Total,236,value in Thousands,
2013,October,Daman and Diu,Male,151,value in Thousands,
2013,October,Daman and Diu,Female,85,value in Thousands,
2013,October,Dadra and Nagar Haveli,Total,212,value in Thousands,
2013,October,Dadra and Nagar Haveli,Male,126,value in Thousands,
2013,October,Dadra and Nagar Haveli,Female,86,value in Thousands,
2013,October,Chhattisgarh,Total,6406,value in Thousands,
2013,October,Chhattisgarh,Male,3275,value in Thousands,
2013,October,Chhattisgarh,Female,3131,value in Thousands,
2013,October,Chandigarh,Total,1077,value in Thousands,
2013,October,Chandigarh,Male,591,value in Thousands,
2013,October,Chandigarh,Female,486,value in Thousands,
2013,October,Bihar,Total,12585,value in Thousands,
2013,October,Bihar,Male,6641,value in Thousands,
2013,October,Bihar,Female,5944,value in Thousands,
2013,October,Assam,Total,4644,value in Thousands,
2013,October,Assam,Male,2386,value in Thousands,
2013,October,Assam,Female,2258,value in Thousands,
2013,October,Arunachal Pradesh,Total,335,value in Thousands,
2013,October,Arunachal Pradesh,Male,177,value in Thousands,
2013,October,Arunachal Pradesh,Female,158,value in Thousands,
2013,October,Andhra Pradesh,Total,15626,value in Thousands,
2013,October,Andhra Pradesh,Male,7864,value in Thousands,
2013,October,Andhra Pradesh,Female,7762,value in Thousands,
2013,October,Andaman and Nicobar Islands,Total,151,value in Thousands,
2013,October,Andaman and Nicobar Islands,Male,80,value in Thousands,
2013,October,Andaman and Nicobar Islands,Female,70,value in Thousands,
2013,October,All India,Total,400833,value in Thousands,
2013,October,All India,Male,207761,value in Thousands,
2013,October,All India,Female,193072,value in Thousands,
2013,March,West Bengal,Total,30328,value in Thousands,
2013,March,West Bengal,Male,15601,value in Thousands,
2013,March,West Bengal,Female,14727,value in Thousands,
2013,March,Uttarakhand,Total,3229,value in Thousands,
2013,March,Uttarakhand,Male,1714,value in Thousands,
2013,March,Uttarakhand,Female,1515,value in Thousands,
2013,March,Uttar Pradesh,Total,46565,value in Thousands,
2013,March,Uttar Pradesh,Male,24586,value in Thousands,
2013,March,Uttar Pradesh,Female,21979,value in Thousands,
2013,March,Tripura,Total,1061,value in Thousands,
2013,March,Tripura,Male,538,value in Thousands,
2013,March,Tripura,Female,523,value in Thousands,
2013,March,Telangana,Total,14472,value in Thousands,
2013,March,Telangana,Male,7283,value in Thousands,
2013,March,Telangana,Female,7189,value in Thousands,
2013,March,Tamil Nadu,Total,36040,value in Thousands,
2013,March,Tamil Nadu,Male,18020,value in Thousands,
2013,March,Tamil Nadu,Female,18020,value in Thousands,
2013,March,Sikkim,Total,180,value in Thousands,
2013,March,Sikkim,Male,94,value in Thousands,
2013,March,Sikkim,Female,86,value in Thousands,
2013,March,Rajasthan,Total,17826,value in Thousands,
2013,March,Rajasthan,Male,9313,value in Thousands,
2013,March,Rajasthan,Female,8513,value in Thousands,
2013,March,Punjab,Total,10814,value in Thousands,
2013,March,Punjab,Male,5767,value in Thousands,
2013,March,Punjab,Female,5047,value in Thousands,
2013,March,Puducherry,Total,899,value in Thousands,
2013,March,Puducherry,Male,440,value in Thousands,
2013,March,Puducherry,Female,459,value in Thousands,
2013,March,Odisha,Total,7288,value in Thousands,
2013,March,Odisha,Male,3772,value in Thousands,
2013,March,Odisha,Female,3516,value in Thousands,
2013,March,Nagaland,Total,639,value in Thousands,
2013,March,Nagaland,Male,335,value in Thousands,
2013,March,Nagaland,Female,304,value in Thousands,
2013,March,Mizoram,Total,590,value in Thousands,
2013,March,Mizoram,Male,295,value in Thousands,
2013,March,Mizoram,Female,295,value in Thousands,
2013,March,Meghalaya,Total,611,value in Thousands,
2013,March,Meghalaya,Male,305,value in Thousands,
2013,March,Meghalaya,Female,306,value in Thousands,
2013,March,Manipur,Total,868,value in Thousands,
