year,week,outbreak_starting_date,reporting_date,state,district,disease_illness_name,status,cases,deaths,unit,note
2022,40,10-07-2022,10-09-2022,Odisha,Nabarangpur,Acute Diarrheal Disease,Reported in Same Week,17,0,"cases in absolute number, deaths in absolute number",
2022,40,10-04-2022,10-08-2022,Odisha,Angul,Acute Diarrheal Disease,Reported in Same Week,14,0,"cases in absolute number, deaths in absolute number",
2022,39,26-09-2022,27-09-2022,Bihar,Nalanda,Dengue,Reported in Same Week,31,0,"cases in absolute number, deaths in absolute number",
2022,39,29-09-2022,30-09-2022,Chhattisgarh,Baloda Bazar,Acute Diarrheal Disease,Reported in Same Week,43,0,"cases in absolute number, deaths in absolute number",
2022,39,30-09-2022,30-09-2022,Jharkhand,East Singhbhum,Acute Diarrheal Disease,Reported in Same Week,15,0,"cases in absolute number, deaths in absolute number",
2022,39,19-09-2022,,Karnataka,Tumakuru,Japanese Encephalitis,Reported Late,1,0,"cases in absolute number, deaths in absolute number",
2022,39,30-09-2022,01-10-2022,Kerala,Alappuzha,Food Poisoning,Reported in Same Week,27,0,"cases in absolute number, deaths in absolute number",
2022,39,29-09-2022,06-10-2022,Kerala,Kollam,Food Poisoning,Reported in Same Week,65,0,"cases in absolute number, deaths in absolute number",
2022,39,28-09-2022,03-10-2022,Kerala,Kasaragod,Monkey Pox,Reported in Same Week,1,0,"cases in absolute number, deaths in absolute number",
2022,39,23-09-2022,28-09-2022,Kerala,Kollam,Food Poisoning,Reported in Same Week,20,0,"cases in absolute number, deaths in absolute number",
2022,39,11-09-2022,,Kerala,Ernakulam,Hepatitis A,Reported Late,21,0,"cases in absolute number, deaths in absolute number",
2022,39,11-09-2022,,Kerala,Malappuram,Hepatitis A,Reported Late,17,0,"cases in absolute number, deaths in absolute number",
2022,39,22-09-2022,26-09-2022,Madhya Pradesh,Indore,Acute Diarrheal Disease,Reported in Same Week,37,0,"cases in absolute number, deaths in absolute number",
2022,39,27-09-2022,27-09-2022,Maharashtra,Aurangabad,Food Poisoning,Reported in Same Week,7,0,"cases in absolute number, deaths in absolute number",
2022,39,27-09-2022,01-10-2022,Odisha,Koraput,Dengue,Reported in Same Week,10,4,"cases in absolute number, deaths in absolute number",
2022,39,27-09-2022,28-09-2022,Odisha,Nabarangpur,Food Poisoning,Reported in Same Week,7,0,"cases in absolute number, deaths in absolute number",
2022,39,18-09-2022,,Odisha,Kalahandi,Acute Diarrheal Disease,Reported Late,48,0,"cases in absolute number, deaths in absolute number",
2022,39,19-09-2022,,Tamil Nadu,Salem,Food Poisoning,Reported Late,13,0,"cases in absolute number, deaths in absolute number",
2022,39,25-09-2022,26-09-2022,Uttar Pradesh,Bahraich,Food Poisoning,Reported in Same Week,12,0,"cases in absolute number, deaths in absolute number",
2022,39,26-09-2022,03-10-2022,Uttarakhand,Udham Singh Nagar,Japanese Encephalitis,Reported in Same Week,1,0,"cases in absolute number, deaths in absolute number",
2022,38,17-09-2022,20-09-2022,Andaman and Nicobar Islands,South Andamans,Acute Diarrheal Disease,Reported in Same Week,23,0,"cases in absolute number, deaths in absolute number",
2022,38,14-09-2022,,Assam,Kamrup,Food Poisoning,Reported Late,34,0,"cases in absolute number, deaths in absolute number",
2022,38,24-08-2022,,Assam,Goalpara,Japanese Encephalitis,Reported Late,3,0,"cases in absolute number, deaths in absolute number",
2022,38,24-09-2022,25-09-2022,Bihar,Purbi Champaran,Acute Diarrheal Disease,Reported in Same Week,72,0,"cases in absolute number, deaths in absolute number",
2022,38,20-09-2022,24-09-2022,Bihar,Nalanda,Dengue,Reported in Same Week,39,0,"cases in absolute number, deaths in absolute number",
2022,38,20-09-2022,23-09-2022,Chhattisgarh,Mahasamund,Acute Diarrheal Disease,Reported in Same Week,22,0,"cases in absolute number, deaths in absolute number",
2022,38,24-09-2022,25-09-2022,Jharkhand,West Singhbhum,Malaria,Reported in Same Week,11,0,"cases in absolute number, deaths in absolute number",
2022,38,27-08-2022,,Jharkhand,Jamtara,Measles,Reported Late,3,0,"cases in absolute number, deaths in absolute number",
2022,38,24-08-2022,22-09-2022,Jharkhand,Jamtara,Measles,Reported in Same Week,4,0,"cases in absolute number, deaths in absolute number",
2022,38,22-09-2022,22-09-2022,Karnataka,Hassan,Acute Diarrheal Disease,Reported in Same Week,12,0,"cases in absolute number, deaths in absolute number",
2022,38,21-09-2022,23-09-2022,Karnataka,Kalaburagi,Acute Diarrheal Disease,Reported in Same Week,12,0,"cases in absolute number, deaths in absolute number",
2022,38,19-09-2022,20-09-2022,Karnataka,Tumakuru,Food Poisoning,Reported in Same Week,16,0,"cases in absolute number, deaths in absolute number",
2022,38,18-09-2022,20-09-2022,Karnataka,Kalaburagi,Leishmaniasis,Reported in Same Week,7,0,"cases in absolute number, deaths in absolute number",
2022,38,17-09-2022,19-09-2022,Karnataka,Kalaburagi,Cholera,Reported in Same Week,7,0,"cases in absolute number, deaths in absolute number",
2022,38,14-09-2022,,Kerala,Palakkad,Chickenpox,Reported Late,7,0,"cases in absolute number, deaths in absolute number",
2022,38,24-09-2022,24-09-2022,Madhya Pradesh,Rewa,Acute Diarrheal Disease,Reported in Same Week,32,2,"cases in absolute number, deaths in absolute number",
2022,38,23-09-2022,23-09-2022,Madhya Pradesh,Mandla,Scrub Typhus,Reported in Same Week,6,0,"cases in absolute number, deaths in absolute number",
2022,38,23-09-2022,23-09-2022,Madhya Pradesh,Mandla,Fever with Rash,Reported in Same Week,5,0,"cases in absolute number, deaths in absolute number",
2022,38,19-09-2022,19-09-2022,Madhya Pradesh,Mandla,Acute Diarrheal Disease,Reported in Same Week,5,0,"cases in absolute number, deaths in absolute number",
2022,38,22-09-2022,24-09-2022,Maharashtra,Chandrapur,Malaria,Reported in Same Week,14,1,"cases in absolute number, deaths in absolute number",
2022,38,20-09-2022,21-09-2022,Maharashtra,Nanded,Acute Diarrheal Disease,Reported in Same Week,56,0,"cases in absolute number, deaths in absolute number",
2022,38,20-09-2022,20-09-2022,Maharashtra,Bhandara,Hand Foot and Mouth Disease,Reported in Same Week,19,0,"cases in absolute number, deaths in absolute number",
2022,38,19-09-2022,24-09-2022,Maharashtra,Chandrapur,Dengue,Reported in Same Week,17,0,"cases in absolute number, deaths in absolute number",
2022,38,20-09-2022,20-09-2022,Meghalaya,East Khasi Hills,Acute Diarrheal Disease,Reported in Same Week,142,0,"cases in absolute number, deaths in absolute number",
2022,38,19-09-2022,22-09-2022,Odisha,Nabarangpur,Acute Diarrheal Disease,Reported in Same Week,10,0,"cases in absolute number, deaths in absolute number",
2022,38,10-09-2022,,Rajasthan,Sikar,Food Poisoning,Reported Late,10,0,"cases in absolute number, deaths in absolute number",
2022,38,23-09-2022,23-09-2022,Tamil Nadu,Thanjavur,Typhoid,Reported in Same Week,29,0,"cases in absolute number, deaths in absolute number",
2022,38,19-09-2022,22-09-2022,Telangana,Kumuram Bheem Asifabad,Acute Diarrheal Disease,Reported in Same Week,70,0,"cases in absolute number, deaths in absolute number",
2022,38,23-09-2022,23-09-2022,Uttar Pradesh,Hardoi,Fever,Reported in Same Week,31,0,"cases in absolute number, deaths in absolute number",
2022,38,21-09-2022,25-09-2022,Uttar Pradesh,Fatehpur,Scrub Typhus,Reported in Same Week,11,0,"cases in absolute number, deaths in absolute number",
2022,38,18-09-2022,19-09-2022,Uttar Pradesh,Hardoi,Acute Diarrheal Disease,Reported in Same Week,35,0,"cases in absolute number, deaths in absolute number",
2022,37,16-09-2022,16-09-2022,Assam,Goalpara,Acute Diarrheal Disease,Reported in Same Week,4,0,"cases in absolute number, deaths in absolute number",
2022,37,09-09-2022,,Chhattisgarh,Gariyaband,Acute Diarrheal Disease,Reported Late,11,0,"cases in absolute number, deaths in absolute number",
2022,37,08-09-2022,,Chhattisgarh,Rajnandgaon,Acute Diarrheal Disease,Reported Late,11,0,"cases in absolute number, deaths in absolute number",
2022,37,02-09-2022,,Chhattisgarh,Rajnandgaon,Acute Diarrheal Disease,Reported Late,22,0,"cases in absolute number, deaths in absolute number",
2022,37,11-09-2022,15-09-2022,Gujarat,Anand,Acute Diarrheal Disease,Reported in Same Week,10,0,"cases in absolute number, deaths in absolute number",
2022,37,09-09-2022,,Haryana,Nuh,Measles,Reported Late,5,0,"cases in absolute number, deaths in absolute number",
2022,37,22-08-2022,,Haryana,Nuh,Measles,Reported Late,19,0,"cases in absolute number, deaths in absolute number",
2022,37,08-08-2022,16-09-2022,Haryana,Nuh,Measles,Reported in Same Week,30,0,"cases in absolute number, deaths in absolute number",
2022,37,11-09-2022,13-09-2022,Jharkhand,Sahebganj,Acute Diarrheal Disease,Reported in Same Week,20,0,"cases in absolute number, deaths in absolute number",
2022,37,09-10-2022,09-12-2022,Karnataka,Kalaburagi,Gastroenteritis,Reported in Same Week,67,0,"cases in absolute number, deaths in absolute number",
2022,37,16-09-2022,17-09-2022,Karnataka,Mandya,Food Poisoning,Reported in Same Week,29,0,"cases in absolute number, deaths in absolute number",
2022,37,14-09-2022,16-09-2022,Karnataka,Uttar Kannad,Leishmaniasis,Reported in Same Week,1,1,"cases in absolute number, deaths in absolute number",
2022,37,12-09-2022,15-09-2022,Karnataka,Uttar Kannad,Leishmaniasis,Reported in Same Week,1,1,"cases in absolute number, deaths in absolute number",
2022,37,08-09-2022,,Karnataka,Dakshina Kannada,Fever with Rash (Enterovirus),Reported Late,11,0,"cases in absolute number, deaths in absolute number",
2022,37,07-09-2022,,Karnataka,Dakshina Kannada,H3N2,Reported Late,230,0,"cases in absolute number, deaths in absolute number",
2022,37,11-09-2022,20-09-2022,Kerala,Malappuram,Food Poisoning,Reported in Same Week,15,0,"cases in absolute number, deaths in absolute number",
2022,37,04-09-2022,,Kerala,Malappuram,Food Poisoning,Reported Late,9,0,"cases in absolute number, deaths in absolute number",
2022,37,11-09-2022,13-09-2022,Madhya Pradesh,Khargone,Food Poisoning,Reported in Same Week,12,0,"cases in absolute number, deaths in absolute number",
2022,37,09-07-2022,09-12-2022,Madhya Pradesh,Rewa,Acute Diarrheal Disease,Reported in Same Week,30,0,"cases in absolute number, deaths in absolute number",
2022,37,01-09-2022,,Mizoram,Aizawl,Acute Diarrheal Disease,Reported Late,16,0,"cases in absolute number, deaths in absolute number",
2022,37,10-05-2022,,Rajasthan,Dausa,Acute Diarrheal Disease,Reported Late,115,0,"cases in absolute number, deaths in absolute number",
2022,37,07-05-2022,,Rajasthan,Dausa,Acute Diarrheal Disease,Reported Late,22,0,"cases in absolute number, deaths in absolute number",
2022,37,09-05-2022,09-12-2022,Telangana,Warangal,Acute Diarrheal Disease,Reported in Same Week,33,0,"cases in absolute number, deaths in absolute number",
2022,37,13-09-2022,15-09-2022,Uttar Pradesh,Hardoi,Diphtheria,Reported in Same Week,4,4,"cases in absolute number, deaths in absolute number",
2022,37,09-07-2022,09-12-2022,Uttar Pradesh,Chandauli,Acute Diarrheal Disease,Reported in Same Week,13,0,"cases in absolute number, deaths in absolute number",
2022,37,09-08-2022,09-12-2022,Uttarakhand,Rudraprayag,Acute Diarrheal Disease,Reported in Same Week,12,0,"cases in absolute number, deaths in absolute number",
2022,36,09-05-2022,09-06-2022,Bihar,Nalanda,Dengue,Reported in Same Week,10,0,"cases in absolute number, deaths in absolute number",
2022,36,09-06-2022,09-07-2022,Chhattisgarh,Mahasamund,Acute Diarrheal Disease,Reported in Same Week,29,0,"cases in absolute number, deaths in absolute number",
2022,36,09-08-2022,09-08-2022,Gujarat,Junagadh,Food Poisoning,Reported in Same Week,47,0,"cases in absolute number, deaths in absolute number",
2022,36,09-07-2022,09-07-2022,Jammu and Kashmir,Rajouri,Acute Diarrheal Disease,Reported in Same Week,25,0,"cases in absolute number, deaths in absolute number",
2022,36,09-02-2022,09-06-2022,Jharkhand,Sahebganj,Dengue,Reported in Same Week,7,0,"cases in absolute number, deaths in absolute number",
2022,36,29-08-2022,,Kerala,Kozhikode,Food Poisoning,Reported Late,18,0,"cases in absolute number, deaths in absolute number",
2022,36,09-08-2022,09-09-2022,Maharashtra,Yavatmal,Acute Diarrheal Disease,Reported in Same Week,64,0,"cases in absolute number, deaths in absolute number",
2022,36,10-09-2022,13-09-2022,Odisha,Mayurbhanj,Acute Diarrheal Disease,Reported in Same Week,11,0,"cases in absolute number, deaths in absolute number",
2022,36,09-09-2022,09-09-2022,Tamil Nadu,Thanjavur,Food Poisoning,Reported in Same Week,48,0,"cases in absolute number, deaths in absolute number",
2022,36,09-05-2022,09-06-2022,Telangana,Warangal,Food Poisoning,Reported in Same Week,33,0,"cases in absolute number, deaths in absolute number",
2022,36,09-10-2022,09-10-2022,Uttar Pradesh,Mirzapur,Acute Diarrheal Disease,Reported in Same Week,3,1,"cases in absolute number, deaths in absolute number",
2022,36,09-06-2022,09-08-2022,Uttar Pradesh,Amroha,Food Poisoning,Reported in Same Week,39,0,"cases in absolute number, deaths in absolute number",
2022,36,09-05-2022,09-05-2022,Uttarakhand,Haridwar,Dengue,Reported in Same Week,110,0,"cases in absolute number, deaths in absolute number",
2022,36,09-05-2022,,Uttarakhand,Dehradun,Dengue,Reported in Same Week,23,0,"cases in absolute number, deaths in absolute number",
2022,35,09-01-2022,09-03-2022,Bihar,Nalanda,Dengue,Reported in Same Week,14,0,"cases in absolute number, deaths in absolute number",
2022,35,25-08-2022,,Jharkhand,Sahebganj,Dengue,Reported Late,1,0,"cases in absolute number, deaths in absolute number",
2022,35,31-08-2022,03-09-2022,Karnataka,Uttar Kannad,Leishmaniasis,Reported in Same Week,1,1,"cases in absolute number, deaths in absolute number",
2022,35,28-08-2022,30-08-2022,Karnataka,Shivamogga,Diphtheria,Reported in Same Week,1,0,"cases in absolute number, deaths in absolute number",
2022,35,09-02-2022,09-03-2022,Karnataka,Koppal,Diphtheria,Reported in Same Week,1,0,"cases in absolute number, deaths in absolute number",
2022,35,09-01-2022,09-03-2022,Karnataka,Kalaburagi,Dengue,Reported in Same Week,13,0,"cases in absolute number, deaths in absolute number",
2022,35,30-08-2022,30-08-2022,Madhya Pradesh,Mandla,Acute Diarrheal Disease,Reported in Same Week,6,0,"cases in absolute number, deaths in absolute number",
2022,35,19-08-2022,,Maharashtra,Ahmednagar,Dengue and Chikungunya,Reported Late,4,0,"cases in absolute number, deaths in absolute number",
2022,35,17-08-2022,,Maharashtra,Ahmednagar,Dengue,Reported Late,3,0,"cases in absolute number, deaths in absolute number",
2022,35,09-02-2022,09-04-2022,Odisha,Kalahandi,Cholera,Reported in Same Week,17,1,"cases in absolute number, deaths in absolute number",
2022,35,09-01-2022,09-05-2022,Odisha,Mayurbhanj,Acute Diarrheal Disease,Reported in Same Week,13,0,"cases in absolute number, deaths in absolute number",
2022,35,31-08-2022,31-08-2022,Uttar Pradesh,Mirzapur,Acute Diarrheal Disease,Reported in Same Week,9,0,"cases in absolute number, deaths in absolute number",
2022,35,30-08-2022,31-08-2022,Uttar Pradesh,Mirzapur,Acute Diarrheal Disease,Reported in Same Week,4,2,"cases in absolute number, deaths in absolute number",
2022,35,27-08-2022,01-11-2022,Uttar Pradesh,Sonbhadra,Acute Diarrheal Disease,Reported in Same Week,13,0,"cases in absolute number, deaths in absolute number",
2022,35,27-08-2022,30-08-2022,Uttar Pradesh,Sitapur,Malaria,Reported in Same Week,205,0,"cases in absolute number, deaths in absolute number",
2022,35,20-08-2022,30-08-2022,Uttar Pradesh,Mirzapur,Dengue,Reported in Same Week,4,0,"cases in absolute number, deaths in absolute number",
2022,35,09-01-2022,09-03-2022,Uttar Pradesh,Ghaziabad,Food Poisoning,Reported in Same Week,29,0,"cases in absolute number, deaths in absolute number",
2022,35,31-08-2022,31-08-2022,Uttarakhand,Udham Singh Nagar,Chemical Gas Poisoning,Reported in Same Week,38,0,"cases in absolute number, deaths in absolute number",
2022,35,30-08-2022,30-08-2022,Uttarakhand,Nainital,Fever with Rash,Reported in Same Week,10,0,"cases in absolute number, deaths in absolute number",
2022,35,29-08-2022,31-08-2022,Uttarakhand,Udham Singh Nagar,Fever with Rash,Reported in Same Week,4,0,"cases in absolute number, deaths in absolute number",
2022,35,26-08-2022,26-08-2022,Uttarakhand,Dehradun,Hepatitis,Reported in Same Week,5,0,"cases in absolute number, deaths in absolute number",
2022,35,25-08-2022,,Uttarakhand,Pauri Garhwal,Seasonal Influenza,Reported Late,110,0,"cases in absolute number, deaths in absolute number",
2022,35,24-08-2022,,Uttarakhand,Nainital,Measles,Reported Late,6,0,"cases in absolute number, deaths in absolute number",
2022,34,23-08-2022,26-08-2022,Andhra Pradesh,Y.S.R.,Dengue,Reported in Same Week,4,0,"cases in absolute number, deaths in absolute number",
